datetime,Air_Temperature_celsius,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Precipitation_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal,date,Cloud_Cover,dt,ea,day_of_year_list,time_of_day_list
2015-12-31 18:00,-6.720007324,0.0,187.7299957,90.91187113,5.360783469,0.0,98715.79688,2015-12-31 18:00:00,0.4544723561652138,1.0,3.372864283191184,365,18
2015-12-31 19:00,-7.380010986,0.0,187.7299957,91.19608946,5.211612165,0.0,98774.47656,2015-12-31 19:00:00,0.4544723561652138,3601.0,3.218902725505739,365,19
2015-12-31 20:00,-8.030004883,0.0,187.7299957,91.20096891,5.136818009,0.0,98832.52344,2015-12-31 20:00:00,0.4544723561652138,7201.0,3.0641316178607756,365,20
2015-12-31 21:00,-8.690008545,0.0,193.8800049,91.06354025,5.160125841,0.0,98891.20313,2015-12-31 21:00:00,0.4544723561652138,10801.0,2.9093176757971624,365,21
2015-12-31 22:00,-8.769995117,0.0,193.8800049,91.0806608,5.12532912,0.0,98827.28125,2015-12-31 22:00:00,0.4544723561652138,14401.0,2.892117754593672,365,22
2015-12-31 23:00,-8.840002441,0.0,193.8800049,91.02413071,5.17379951,0.0,98763.25781,2015-12-31 23:00:00,0.4544723561652138,18001.0,2.8748796666400933,365,23
2016-01-01 00:00,-8.919989014,0.0,203.25,91.03638053,5.322114413,0.0,98699.24219,2016-01-01 00:00:00,0.4544723561652138,21601.0,2.8577108275251426,1,0
2016-01-01 01:00,-9.229986572,0.0,203.25,90.7203991,5.299669763,0.0,98736.02344,2016-01-01 01:00:00,0.4544723561652138,25201.0,2.780894507553702,1,1
2016-01-01 02:00,-9.540014648,0.0,203.25,90.31635914,5.282774121,0.0,98772.79688,2016-01-01 02:00:00,0.4544723561652138,28801.0,2.7033168272844583,1,2
2016-01-01 03:00,-9.850012207,0.0,222.0700073,89.84598877,5.27147989,0.0,98809.57813,2016-01-01 03:00:00,0.4544723561652138,32401.0,2.6257709123934556,1,3
2016-01-01 04:00,-9.690008545,0.0,222.0700073,89.93653589,5.031262267,0.0,98735.15625,2016-01-01 04:00:00,0.4544723561652138,36001.0,2.6610375202884473,1,4
2016-01-01 05:00,-9.540014648,0.0,222.0700073,90.0812433,4.792128945,0.0,98660.64063,2016-01-01 05:00:00,0.4544723561652138,39601.0,2.6962794243965953,1,5
2016-01-01 06:00,-9.380010986,0.0,257.5400085,90.12230023,4.554250725,0.0,98585.57813,2016-01-01 06:00:00,0.4544723561652138,43201.0,2.7309069848343523,1,6
2016-01-01 07:00,-8.639990234,0.0,257.5400085,89.82027382,4.479665086,0.0,98662.29688,2016-01-01 07:00:00,0.4544723561652138,46801.0,2.8805908096040898,1,7
2016-01-01 08:00,-7.910009766,47.15200043,257.5400085,89.37466929,4.515628493,0.0,98739.02344,2016-01-01 08:00:00,0.4544723561652138,50401.0,3.0302979385832858,1,8
2016-01-01 09:00,-7.169989014,167.0559998,247.1499939,88.67653964,4.677787976,0.0,98815.64063,2016-01-01 09:00:00,0.4544723561652138,54001.0,3.1800963277300496,1,9
2016-01-01 10:00,-6.090002441,253.776001,247.1499939,89.90868596,4.92829592,0.0,98747.28125,2016-01-01 10:00:00,0.4544723561652138,57601.0,3.4973802399873684,1,10
2016-01-01 11:00,-5.009985352,323.5650024,247.1499939,90.43440377,5.210527727,0.0,98679.0625,2016-01-01 11:00:00,0.5271962369417281,61201.0,3.813301089831007,1,11
2016-01-01 12:00,-3.929998779,321.17099,239.6900024,90.38688163,5.524500111,0.0,98611.07813,2016-01-01 12:00:00,0.7086594677814638,64801.0,4.1287352373682715,1,12
2016-01-01 13:00,-3.609991455,292.2520142,239.6900024,89.4425659,5.895396628,0.0,98600.42188,2016-01-01 13:00:00,0.7248762017315658,68401.0,4.183091391969216,1,13
2016-01-01 14:00,-3.290014648,242.798996,239.6900024,88.50690219,6.283136089,0.0,98589.02344,2016-01-01 14:00:00,0.757870287845025,72001.0,4.237858526886815,1,14
2016-01-01 15:00,-2.959997559,142.9120026,239.3500061,87.51218594,6.698551987,0.0,98578.35938,2016-01-01 15:00:00,0.8701284333891323,75601.0,4.292885196712674,1,15
2016-01-01 16:00,-3.639990234,48.0320015,239.3500061,88.33633651,6.235847918,0.0,98529.70313,2016-01-01 16:00:00,0.9901080315964065,79201.0,4.122241619548831,1,16
2016-01-01 17:00,-4.320013428,0.0,239.3500061,89.03760175,5.85044461,0.0,98480.74219,2016-01-01 17:00:00,0.9513841241795944,82801.0,3.9515741781530673,1,17
2016-01-01 18:00,-4.989996338,0.0,193.6999969,89.54257719,5.542057564,0.0,98432.21875,2016-01-01 18:00:00,0.9126602167627822,86401.0,3.781312895175111,1,18
2016-01-01 19:00,-6.120001221,0.0,193.6999969,91.00816351,4.974434581,0.0,98451.4375,2016-01-01 19:00:00,0.8739363093459701,90001.0,3.5321945209250414,1,19
2016-01-01 20:00,-7.250006104,0.0,193.6999969,92.08647511,4.417623698,0.0,98471.39844,2016-01-01 20:00:00,0.835212401929158,93601.0,3.2824630962431485,1,20
2016-01-01 21:00,-8.370001221,0.0,188.6499939,92.61555766,3.885794528,0.0,98490.61719,2016-01-01 21:00:00,0.7964884945123458,97201.0,3.0321019351540843,1,21
2016-01-01 22:00,-9.120001221,0.0,188.6499939,93.24613889,3.690216853,0.0,98425.47656,2016-01-01 22:00:00,0.7577645870955337,100801.0,2.8825443414442455,1,22
2016-01-01 23:00,-9.870001221,0.0,188.6499939,93.68828594,3.535038886,0.0,98359.60156,2016-01-01 23:00:00,0.7190406796787217,104401.0,2.7338442695009553,1,23
2016-01-02 00:00,-10.62000122,0.0,184.9100037,93.85926684,3.424748095,0.0,98294.35938,2016-01-02 00:00:00,0.6803167722619095,108001.0,2.584436171527851,2,0
2016-01-02 01:00,-10.97998657,0.0,184.9100037,93.63542813,3.41502556,0.0,98361.9375,2016-01-02 01:00:00,0.6415928648450974,111601.0,2.507160979124769,2,1
2016-01-02 02:00,-11.34000244,0.0,184.9100037,93.29879621,3.407667769,0.0,98429.42188,2016-01-02 02:00:00,0.6028689574282853,115201.0,2.429052988269159,2,2
2016-01-02 03:00,-11.69998779,0.0,185.6199951,92.87834766,3.397955222,0.0,98496.25781,2016-01-02 03:00:00,0.5641450500114731,118801.0,2.3510499082415746,2,3
2016-01-02 04:00,-11.88001099,0.0,185.6199951,94.41605204,3.285620165,0.0,98508.35938,2016-01-02 04:00:00,0.525421142594661,122401.0,2.35652881532098,2,4
2016-01-02 05:00,-12.06000366,0.0,185.6199951,95.99369849,3.23447061,0.0,98520.35938,2016-01-02 05:00:00,0.4866972351778489,126001.0,2.362336676344995,2,5
2016-01-02 06:00,-12.2500061,0.0,187.1900024,97.69815385,3.257560498,0.0,98532.35938,2016-01-02 06:00:00,0.4479733277610367,129601.0,2.368686686134609,2,6
2016-01-02 07:00,-11.62000122,0.0,187.1900024,95.62939968,3.428119028,0.0,98513.67969,2016-01-02 07:00:00,0.4092494203442246,133201.0,2.4358777397141442,2,7
2016-01-02 08:00,-10.98999634,56.76800156,187.1900024,93.53271842,3.658742929,0.0,98494.35938,2016-01-02 08:00:00,0.37052551292741254,136801.0,2.5024611827597907,2,8
2016-01-02 09:00,-10.35999146,196.4960022,195.8999939,91.46326191,3.927467271,0.0,98475.03906,2016-01-02 09:00:00,0.33180160551060034,140401.0,2.5697323734049595,2,9
2016-01-02 10:00,-8.620001221,298.70401,195.8999939,91.82672181,4.32325107,0.0,98367.5,2016-01-02 10:00:00,0.29307769809378825,144001.0,2.9494410825216946,2,10
2016-01-02 11:00,-6.880010986,381.0750122,195.8999939,90.78118806,4.7430476,0.0,98260.29688,2016-01-02 11:00:00,0.25435379067697617,147601.0,3.3276391613572853,2,11
2016-01-02 12:00,-5.130010986,418.5409851,201.8899994,88.60058478,5.184534641,0.0,98152.15625,2016-01-02 12:00:00,0.44184701810501453,151201.0,3.7027584101534887,2,12
2016-01-02 13:00,-4.540014648,381.2630005,201.8899994,88.38710252,5.456784792,0.0,98075.15625,2016-01-02 13:00:00,0.47376654089810544,154801.0,3.859313543508487,2,13
2016-01-02 14:00,-3.940008545,317.2999878,201.8899994,87.96062481,5.737359941,0.0,97998.70313,2016-01-02 14:00:00,0.5342766008071166,158401.0,4.014941226126235,2,14
2016-01-02 15:00,-3.340002441,195.4559937,199.4299927,87.41884551,6.01867942,0.0,97921.0625,2016-01-02 15:00:00,0.6901920607086064,162001.0,4.170421674496092,2,15
2016-01-02 16:00,-4.220007324,67.10399628,199.4299927,88.94262071,5.784124936,0.0,97922.47656,2016-01-02 16:00:00,0.8762012877149732,165601.0,3.976665882166388,2,16
2016-01-02 17:00,-5.100012207,0.0,199.4299927,90.30261094,5.656854297,0.0,97923.70313,2016-01-02 17:00:00,0.8471925687074298,169201.0,3.7823249051549723,2,17
2016-01-02 18:00,-5.979986572,0.0,194.7799988,91.48532944,5.636745497,0.0,97925.35938,2016-01-02 18:00:00,0.8181838496998863,172801.0,3.5881744965395987,2,18
2016-01-02 19:00,-6.609991455,0.0,194.7799988,92.20027493,5.199394323,0.0,97904.03906,2016-01-02 19:00:00,0.7891751306923429,176401.0,3.449120240724253,2,19
2016-01-02 20:00,-7.250006104,0.0,194.7799988,92.84600688,4.950817924,0.0,97882.71875,2016-01-02 20:00:00,0.7601664116847995,180001.0,3.3095369418048466,2,20
2016-01-02 21:00,-7.880010986,0.0,192.9700012,93.26607077,4.921483478,0.0,97861.39844,2016-01-02 21:00:00,0.731157692677256,183601.0,3.169456041313125,2,21
2016-01-02 22:00,-8.280004883,0.0,192.9700012,93.0886213,4.670385352,0.0,97925.35938,2016-01-02 22:00:00,0.7021489736697126,187201.0,3.0685740806563118,2,22
2016-01-02 23:00,-8.690008545,0.0,192.9700012,92.90392716,4.507504931,0.0,97988.57813,2016-01-02 23:00:00,0.6731402546621693,190801.0,2.968114754769377,2,23
2016-01-03 00:00,-9.090002441,0.0,189.4700012,92.50623754,4.462219167,0.0,98051.89844,2016-01-03 00:00:00,0.6441315356546259,194401.0,2.8662589355022665,3,0
2016-01-03 01:00,-9.280004883,0.0,189.4700012,92.54931024,4.528664161,0.0,98185.14063,2016-01-03 01:00:00,0.6151228166470825,198001.0,2.826081839827044,3,1
2016-01-03 02:00,-9.479986572,0.0,189.4700012,92.64830525,4.604182872,0.0,98317.64063,2016-01-03 02:00:00,0.586114097639539,201601.0,2.785952454363967,3,2
2016-01-03 03:00,-9.669989014,0.0,185.7599945,92.65323708,4.701967585,0.0,98450.88281,2016-01-03 03:00:00,0.5571053786319956,205201.0,2.7456502075499505,3,3
2016-01-03 04:00,-10.13001099,0.0,185.7599945,92.67809891,4.3573961,0.0,98494.61719,2016-01-03 04:00:00,0.5280966596244522,208801.0,2.6506085985499164,3,4
2016-01-03 05:00,-10.57999268,0.0,185.7599945,92.50811451,4.016179857,0.0,98538.35938,2016-01-03 05:00:00,0.49908794061690875,212401.0,2.555149968542171,3,5
2016-01-03 06:00,-11.03000488,0.0,186.3099976,92.21279298,3.679252708,0.0,98582.0,2016-01-03 06:00:00,0.4700792216093654,216001.0,2.459477403468815,3,6
2016-01-03 07:00,-10.29001465,0.0,186.3099976,91.60107908,3.983214753,0.0,98666.60156,2016-01-03 07:00:00,0.44107050260182196,219601.0,2.587583845137332,3,7
2016-01-03 08:00,-9.560003662,56.52799988,186.3099976,90.88636556,4.287854953,0.0,98751.20313,2016-01-03 08:00:00,0.41206178359427853,223201.0,2.7161964343150187,3,8
2016-01-03 09:00,-8.820013428,179.2160034,223.5200043,89.92751462,4.598532287,0.0,98835.79688,2016-01-03 09:00:00,0.3830530645867351,226801.0,2.844593249406444,3,9
2016-01-03 10:00,-7.259985352,272.5759888,223.5200043,91.36798474,4.395326974,0.0,98880.64063,2016-01-03 10:00:00,0.3540443455791918,230401.0,3.2543948771023152,3,10
2016-01-03 11:00,-5.699987793,347.9309998,223.5200043,91.4659655,4.204616411,0.0,98925.17969,2016-01-03 11:00:00,0.4419975544237473,234001.0,3.663380151745605,3,11
2016-01-03 12:00,-4.130010986,348.1440125,266.3299866,90.46499634,4.023045997,0.0,98969.96094,2016-01-03 12:00:00,0.6504186158685176,237601.0,4.071727095626969,3,12
2016-01-03 13:00,-3.570013428,317.4670105,266.3299866,89.38650051,3.84666093,0.0,98995.20313,2016-01-03 13:00:00,0.6678860692974004,241201.0,4.19278682034632,3,13
2016-01-03 14:00,-3.000006104,264.6749878,266.3299866,88.19851551,3.69774257,0.0,99019.79688,2016-01-03 14:00:00,0.703959714678481,244801.0,4.313890002946424,3,14
2016-01-03 15:00,-2.429998779,158.0319977,271.7600098,86.96390045,3.572744074,0.0,99045.03906,2016-01-03 15:00:00,0.826330813215867,248401.0,4.434525973615431,3,15
2016-01-03 16:00,-2.889990234,55.39199829,271.7600098,88.29651419,3.886232041,0.0,99047.46094,2016-01-03 16:00:00,0.9523569244619305,252001.0,4.353622964743103,3,16
2016-01-03 17:00,-3.340002441,0.0,271.7600098,89.54510709,4.205948211,0.0,99050.42188,2016-01-03 17:00:00,0.919900685935468,255601.0,4.271857552848729,3,17
2016-01-03 18:00,-3.790014648,0.0,275.4100037,90.8070549,4.539438227,0.0,99052.64063,2016-01-03 18:00:00,0.8874444474090055,259201.0,4.190967078569301,3,18
2016-01-03 19:00,-4.040014648,0.0,275.4100037,90.88846678,4.484696093,0.0,99124.39844,2016-01-03 19:00:00,0.8549882088825431,262801.0,4.1180711683933655,3,19
2016-01-03 20:00,-4.290014648,0.0,275.4100037,90.9413211,4.460549141,0.0,99196.15625,2016-01-03 20:00:00,0.8225319703560806,266401.0,4.045030921534901,3,20
2016-01-03 21:00,-4.530004883,0.0,270.0899963,90.88828296,4.465624214,0.0,99267.92188,2016-01-03 21:00:00,0.7900757318296181,270001.0,3.97146961015698,3,21
2016-01-03 22:00,-4.709997559,0.0,270.0899963,91.26375622,4.392778193,0.0,99254.14063,2016-01-03 22:00:00,0.7576194933031556,273601.0,3.9349996414700392,3,22
2016-01-03 23:00,-4.889990234,0.0,270.0899963,91.61582771,4.328071082,0.0,99240.25781,2016-01-03 23:00:00,0.7251632547766931,277201.0,3.897733135697656,3,23
2016-01-04 00:00,-5.070013428,0.0,271.2600098,91.96659074,4.279369091,0.0,99226.47656,2016-01-04 00:00:00,0.6927070162502307,280801.0,3.8606295592697655,4,0
2016-01-04 01:00,-5.109991455,0.0,271.2600098,91.57584523,4.37126973,0.0,99285.07813,2016-01-04 01:00:00,0.6602507777237682,284401.0,3.832806524954007,4,1
2016-01-04 02:00,-5.160009766,0.0,271.2600098,91.26211576,4.472862597,0.0,99343.67969,2016-01-04 02:00:00,0.6277945391973057,288001.0,3.805479337329713,4,2
2016-01-04 03:00,-5.209997559,0.0,266.9899902,90.9284379,4.562477291,0.0,99402.28125,2016-01-04 03:00:00,0.5953383006708431,291601.0,3.777476948366605,4,3
2016-01-04 04:00,-5.470007324,0.0,266.9899902,91.59075012,4.210700607,0.0,99369.74219,2016-01-04 04:00:00,0.5628820621443806,295201.0,3.73193902086093,4,4
2016-01-04 05:00,-5.739996338,0.0,266.9899902,92.31496061,3.886450848,0.0,99337.9375,2016-01-04 05:00:00,0.5304258236179182,298801.0,3.6863399680871116,4,5
2016-01-04 06:00,-6.000006104,0.0,265.2399902,92.96713516,3.607215096,0.0,99305.39844,2016-01-04 06:00:00,0.49796958509145567,302401.0,3.6408279149029013,4,6
2016-01-04 07:00,-5.519995117,0.0,265.2399902,90.96002286,3.659999911,0.0,99514.92188,2016-01-04 07:00:00,0.4655133465649932,306001.0,3.692436148042472,4,7
2016-01-04 08:00,-5.049993896,48.0719986,265.2399902,89.05866702,3.820641241,0.0,99724.53906,2016-01-04 08:00:00,0.4330571080385307,309601.0,3.744131711326345,4,8
2016-01-04 09:00,-4.579992676,178.3840027,242.7200012,87.21000733,4.074616505,0.0,99934.0625,2016-01-04 09:00:00,0.4006008695120682,313201.0,3.7966494546456264,4,9
2016-01-04 10:00,-4.220007324,271.4079895,242.7200012,80.99127032,2.924260634,0.0,99894.38281,2016-01-04 10:00:00,0.3681446309856058,316801.0,3.6211573131513046,4,10
2016-01-04 11:00,-3.870001221,346.6170044,242.7200012,75.11196777,2.232129021,0.0,99854.5,2016-01-04 11:00:00,0.4564311093741059,320401.0,3.446218252597773,4,11
2016-01-04 12:00,-3.519995117,380.428009,232.5299988,69.49208204,2.440327904,0.0,99814.96094,2016-01-04 12:00:00,0.5734648120774751,324001.0,3.271630728760219,4,12
2016-01-04 13:00,-3.340002441,347.2470093,232.5299988,69.50750363,1.613102615,0.0,99912.65625,2016-01-04 13:00:00,0.5961268383146252,327601.0,3.315939463482258,4,13
2016-01-04 14:00,-3.169989014,290.0230103,232.5299988,69.57784483,0.816088202,0.0,100009.8203,2016-01-04 14:00:00,0.6389563807092188,331201.0,3.360982228345134,4,14
2016-01-04 15:00,-2.989996338,183.1840057,216.8300018,69.58353351,0.393192051,0.0,100107.5234,2016-01-04 15:00:00,0.7483505745754578,334801.0,3.4059070084942134,4,15
2016-01-04 16:00,-4.130010986,65.55999756,216.8300018,70.99888373,0.156204992,0.0,100011.7188,2016-01-04 16:00:00,0.8987370726553077,338401.0,3.1955793990883805,4,16
2016-01-04 17:00,-5.269995117,0.0,216.8300018,72.1895034,0.291547598,0.0,99916.46094,2016-01-04 17:00:00,0.8634643185226183,342001.0,2.985622287911239,4,17
2016-01-04 18:00,-6.410009766,0.0,179.1600037,73.07255654,0.572800141,0.0,99821.0,2016-01-04 18:00:00,0.8281915643899289,345601.0,2.774998932987628,4,18
2016-01-04 19:00,-7.470007324,0.0,179.1600037,75.49295982,1.334541136,0.0,99875.89844,2016-01-04 19:00:00,0.7929188102572395,349201.0,2.6465376700475414,4,19
2016-01-04 20:00,-8.530004883,0.0,179.1600037,77.87310073,2.113764383,0.0,99930.70313,2016-01-04 20:00:00,0.7576460561245502,352801.0,2.5185113346650785,4,20
2016-01-04 21:00,-9.600012207,0.0,180.0299988,80.20120302,2.891712318,0.0,99985.60156,2016-01-04 21:00:00,0.7223733019918607,356401.0,2.3894933177158384,4,21
2016-01-04 22:00,-10.13001099,0.0,180.0299988,82.98741727,3.023722868,0.0,99975.84375,2016-01-04 22:00:00,0.6871005478591713,360001.0,2.373453538369649,4,22
2016-01-04 23:00,-10.66000977,0.0,180.0299988,85.87586328,3.197889935,0.0,99966.07813,2016-01-04 23:00:00,0.6518277937264819,363601.0,2.35728148648526,4,23
2016-01-05 00:00,-11.19000854,0.0,181.1300049,88.88266669,3.393420077,0.0,99956.32031,2016-01-05 00:00:00,0.6165550395937925,367201.0,2.3413002384327024,5,0
2016-01-05 01:00,-11.44000854,0.0,181.1300049,90.2255805,3.426149343,0.0,99841.89844,2016-01-05 01:00:00,0.5812822854611032,370801.0,2.3307784696900833,5,1
2016-01-05 02:00,-11.67999878,0.0,181.1300049,91.51012168,3.471959158,0.0,99726.20313,2016-01-05 02:00:00,0.5460095313284137,374401.0,2.320040517877013,5,2
2016-01-05 03:00,-11.92999878,0.0,182.7799988,92.89694583,3.540310693,0.0,99611.14063,2016-01-05 03:00:00,0.5107367771957243,378001.0,2.3095499885632775,5,3
2016-01-05 04:00,-11.92999878,0.0,182.7799988,92.28934116,3.505153349,0.0,99697.82031,2016-01-05 04:00:00,0.475464023063035,381601.0,2.294444073658201,5,4
2016-01-05 05:00,-11.92999878,0.0,182.7799988,91.6869477,3.471743107,0.0,99784.39844,2016-01-05 05:00:00,0.4401912689303456,385201.0,2.2794677168337305,5,5
2016-01-05 06:00,-11.94000854,0.0,180.4799957,91.1762923,3.440130869,0.0,99870.97656,2016-01-05 06:00:00,0.40491851479765617,388801.0,2.264994581573255,5,6
2016-01-05 07:00,-11.16998901,0.0,180.4799957,91.1169507,3.99011279,0.0,99768.14063,2016-01-05 07:00:00,0.3696457606649668,392401.0,2.4039015137041644,5,7
2016-01-05 08:00,-10.41000977,58.27999878,180.4799957,90.87040339,4.54110115,0.0,99664.65625,2016-01-05 08:00:00,0.3343730065322774,396001.0,2.5432044479378626,5,8
2016-01-05 09:00,-9.639990234,200.0559998,188.1000061,90.2710137,5.092514266,0.0,99561.71875,2016-01-05 09:00:00,0.29910025239958804,399601.0,2.681244206921648,5,9
2016-01-05 10:00,-7.810003662,304.4320068,188.1000061,90.92499682,5.529737808,0.0,99512.74219,2016-01-05 10:00:00,0.26382749826689866,403201.0,3.1063773210443584,5,10
2016-01-05 11:00,-5.979986572,388.9419861,188.1000061,89.98265474,6.024159792,0.0,99463.02344,2016-01-05 11:00:00,0.22855474413420918,406801.0,3.5292376258069913,5,11
2016-01-05 12:00,-4.15,425.7839966,194.6199951,87.89420141,6.555364415,0.0,99413.64063,2016-01-05 12:00:00,0.4307592257835471,410401.0,3.950179492746575,5,12
2016-01-05 13:00,-3.840002441,389.0589905,194.6199951,87.39587874,6.78098792,0.0,99451.5625,2016-01-05 13:00:00,0.4609594003397766,414001.0,4.018697113992801,5,13
2016-01-05 14:00,-3.530004883,325.5369873,194.6199951,86.87958883,7.004605506,0.0,99488.84375,2016-01-05 14:00:00,0.5193044426050315,417601.0,4.087209909278978,5,14
2016-01-05 15:00,-3.220007324,203.1840057,200.8800049,86.350349,7.238487519,0.0,99526.11719,2016-01-05 15:00:00,0.6738065782613739,421201.0,4.155902726760167,5,15
2016-01-05 16:00,-3.989996338,74.23200226,200.8800049,87.53139334,6.765279146,0.0,99467.39844,2016-01-05 16:00:00,0.845683579614655,424801.0,3.980637290336665,5,16
2016-01-05 17:00,-4.759985352,0.0,200.8800049,88.56686398,6.36434617,0.0,99408.57813,2016-01-05 17:00:00,0.8108231119199513,428401.0,3.8045763053741615,5,17
2016-01-05 18:00,-5.530004883,0.0,204.4100037,89.47130282,6.05007457,0.0,99349.65625,2016-01-05 18:00:00,0.7759626442252475,432001.0,3.62928963132252,5,18
2016-01-05 19:00,-5.949987793,0.0,204.4100037,88.93871235,5.90813855,0.0,99332.71875,2016-01-05 19:00:00,0.7411021765305439,435601.0,3.4961402977959666,5,19
2016-01-05 20:00,-6.359991455,0.0,204.4100037,88.22015587,5.786622501,0.0,99315.88281,2016-01-05 20:00:00,0.7062417088358401,439201.0,3.3628589808720584,5,20
2016-01-05 21:00,-6.780004883,0.0,204.6000061,87.46046465,5.686835583,0.0,99298.9375,2016-01-05 21:00:00,0.6713812411411364,442801.0,3.230179808202412,5,21
2016-01-05 22:00,-7.040014648,0.0,204.6000061,87.59509955,5.587530552,0.0,99204.35938,2016-01-05 22:00:00,0.6365207734464327,446401.0,3.17231256102418,5,22
2016-01-05 23:00,-7.290014648,0.0,204.6000061,87.66119111,5.481541673,0.0,99110.32031,2016-01-05 23:00:00,0.6016603057517289,450001.0,3.115279445648544,5,23
2016-01-06 00:00,-7.549993896,0.0,194.6900024,87.75227264,5.383400454,0.0,99015.74219,2016-01-06 00:00:00,0.5667998380570252,453601.0,3.057718713382564,6,0
2016-01-06 01:00,-7.870001221,0.0,194.6900024,88.35960145,5.236219962,0.0,99021.28125,2016-01-06 01:00:00,0.5319393703623215,457201.0,3.005004611217579,6,1
2016-01-06 02:00,-8.190008545,0.0,194.6900024,88.95317394,5.089223772,0.0,99027.46094,2016-01-06 02:00:00,0.4970789026676178,460801.0,2.952429942276002,6,2
2016-01-06 03:00,-8.509985352,0.0,196.9400024,89.52555503,4.942428327,0.0,99033.0,2016-01-06 03:00:00,0.4622184349729141,464401.0,2.8997955138714633,6,3
2016-01-06 04:00,-8.560003662,0.0,196.9400024,89.86419827,4.99604839,0.0,99057.88281,2016-01-06 04:00:00,0.42735796727821035,468001.0,2.8996668668372783,6,4
2016-01-06 05:00,-8.600012207,0.0,196.9400024,90.13365961,5.052534178,0.0,99082.75781,2016-01-06 05:00:00,0.39249749958350666,471601.0,2.8994858789793576,6,5
2016-01-06 06:00,-8.65,0.0,224.2799988,90.46896797,5.109060457,0.0,99106.89844,2016-01-06 06:00:00,0.3576370318888029,475201.0,2.899175885307532,6,6
2016-01-06 07:00,-7.949987793,0.0,224.2799988,90.73896114,4.949272609,0.0,99079.96094,2016-01-06 07:00:00,0.32277656419409917,478801.0,3.0672189785768587,6,7
2016-01-06 08:00,-7.259985352,56.33599854,224.2799988,90.79042113,4.829544699,0.0,99052.92188,2016-01-06 08:00:00,0.2879160964993954,482401.0,3.2338229003980743,6,8
2016-01-06 09:00,-6.570013428,191.7680054,210.6799927,90.63670871,4.728900297,0.0,99025.24219,2016-01-06 09:00:00,0.2530556288046918,486001.0,3.4008455661680763,6,9
2016-01-06 10:00,-5.120001221,291.8080139,210.6799927,89.58475385,4.633896981,0.0,98966.88281,2016-01-06 10:00:00,0.21819516110998802,489601.0,3.7466790492581343,6,10
2016-01-06 11:00,-3.669989014,372.946991,210.6799927,87.86484014,4.546702098,0.0,98908.52344,2016-01-06 11:00:00,0.3390881872274887,493201.0,4.091192601206886,6,11
2016-01-06 12:00,-2.220007324,389.6549988,239.4900055,85.64313398,4.46777336,0.0,98850.60156,2016-01-06 12:00:00,0.5500927442074434,496801.0,4.434552065151727,6,12
2016-01-06 13:00,-1.679998779,356.4049988,239.4900055,86.20506321,4.442082941,0.0,98850.52344,2016-01-06 13:00:00,0.5694971204897825,500401.0,4.642385216703379,6,13
2016-01-06 14:00,-1.130010986,298.7669983,239.4900055,86.53503775,4.436304844,0.0,98850.4375,2016-01-06 14:00:00,0.6114745227019074,504001.0,4.84950147148189,6,14
2016-01-06 15:00,-0.590002441,168.0319977,284.6199951,86.7873953,4.432538605,0.0,98850.25781,2016-01-06 15:00:00,0.8010480495926704,507601.0,5.056810907614403,6,15
2016-01-06 16:00,-0.949987793,62.65599823,284.6199951,88.40792855,4.170191918,0.0,98756.35938,2016-01-06 16:00:00,0.919776249347366,511201.0,5.019295157708153,6,16
2016-01-06 17:00,-1.320013428,0.0,284.6199951,90.13579835,3.90062825,0.067199998,98661.82031,2016-01-06 17:00:00,0.9177391400293493,514801.0,4.982357601198839,6,17
2016-01-06 18:00,-1.690008545,0.0,305.1900024,91.8920255,3.644447937,0.0,98567.71875,2016-01-06 18:00:00,0.9157020307113325,518401.0,4.945051003095186,6,18
2016-01-06 19:00,-1.410009766,0.0,305.2000122,91.55217076,3.752825612,0.0,98664.38281,2016-01-06 19:00:00,0.9136649213933158,522001.0,5.027785593996422,6,19
2016-01-06 20:00,-1.139990234,0.0,305.2000122,91.26114228,3.864000433,0.0,98760.29688,2016-01-06 20:00:00,0.9116278120752991,525601.0,5.110669438946018,6,20
2016-01-06 21:00,-0.859991455,0.0,311.7999878,90.88632525,3.968299452,0.0192,98856.21875,2016-01-06 21:00:00,0.9095907027572824,529201.0,5.193617870812898,6,21
2016-01-06 22:00,-0.690008545,0.0,311.7999878,90.22004677,3.981519858,0.153599996,98700.75781,2016-01-06 22:00:00,0.9075535934392656,532801.0,5.219100098349281,6,22
2016-01-06 23:00,-0.509985352,0.0,311.7999878,89.49297601,3.996561051,0.0,98545.29688,2016-01-06 23:00:00,0.9055164841212489,536401.0,5.24456804653892,6,23
2016-01-07 00:00,-0.329992676,0.0,311.9299927,88.77011407,4.011009857,0.0,98390.47656,2016-01-07 00:00:00,0.9034793748032321,540001.0,5.269960597199832,7,0
2016-01-07 01:00,-0.340002441,0.0,311.9299927,89.5808573,3.662853976,0.038399999,98471.53906,2016-01-07 01:00:00,0.9014422654852153,543601.0,5.314268213168292,7,1
2016-01-07 02:00,-0.340002441,0.0,311.9299927,90.33829056,3.334936296,0.172799997,98552.5,2016-01-07 02:00:00,0.8994051561671986,547201.0,5.3592019592669065,7,2
