"datetime","1","0","10","12","2","4","6","8"
"2023-07-10 16:00:00",0.369355285597331,NA,NA,NA,NA,NA,NA,NA
"2023-07-10 17:00:00",0.493346807204614,NA,NA,NA,NA,NA,NA,NA
"2023-07-10 18:00:00",0.632830795865545,NA,NA,NA,NA,NA,NA,NA
"2023-07-10 19:00:00",0.769164342222661,NA,NA,NA,NA,NA,NA,NA
"2023-07-10 20:00:00",0.926300165129859,NA,NA,NA,NA,NA,NA,NA
"2023-07-10 21:00:00",0.793566158566731,NA,NA,NA,NA,NA,NA,NA
"2023-07-10 22:00:00",0.798276872428564,NA,NA,NA,NA,NA,NA,NA
"2023-07-10 23:00:00",0.810165095750586,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 00:00:00",0.719864934005891,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 01:00:00",0.684449206161762,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 02:00:00",0.675349197534466,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 03:00:00",0.663751023857196,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 04:00:00",0.738459405624329,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 05:00:00",0.730836875198309,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 06:00:00",0.615226219344984,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 07:00:00",0.463824985158713,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 08:00:00",0.394156684641734,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 09:00:00",0.3242517756755,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 10:00:00",0.276953774527943,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 11:00:00",0.148126085346296,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 12:00:00",-0.00395275275621782,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 13:00:00",-0.047382347513526,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 14:00:00",-0.0401052294279044,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 15:00:00",-0.0175041126165001,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 16:00:00",-0.037269403718016,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 17:00:00",-0.0518521474541998,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 18:00:00",0.122705957816338,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 19:00:00",0.311400036090002,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 20:00:00",0.492303378526035,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 21:00:00",0.547953985622957,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 22:00:00",0.659156128358665,NA,NA,NA,NA,NA,NA,NA
"2023-07-11 23:00:00",0.670192298988296,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 00:00:00",0.731695519594388,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 01:00:00",0.707427299344072,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 02:00:00",0.708148246955942,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 03:00:00",0.535391696632933,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 04:00:00",0.4434343342086,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 05:00:00",0.448337882450216,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 06:00:00",0.408406021851864,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 07:00:00",0.186586790678527,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 08:00:00",-0.0169599002190217,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 09:00:00",0.0662331764662342,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 10:00:00",0.218225043709618,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 11:00:00",0.276796981303054,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 12:00:00",0.300169476860613,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 13:00:00",0.280243247132417,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 14:00:00",0.298005244281017,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 15:00:00",0.271716054366569,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 16:00:00",0.222038112574991,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 17:00:00",0.292703252437169,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 18:00:00",0.278931383926483,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 19:00:00",0.391077152747264,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 20:00:00",0.353486565110439,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 21:00:00",0.358011563604027,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 22:00:00",0.446710983720608,NA,NA,NA,NA,NA,NA,NA
"2023-07-12 23:00:00",0.466564679295655,NA,NA,NA,NA,NA,NA,NA
